index,Prompt,Generated Response,Expected Misconception
3416,"Instruction: Why is the given answer wrong under such circumstances?
answer: Cannot be simplified
ConstructName: Simplify fractions that simplify to a unit fraction
QuestionText: Write the following fraction in its simplest form: \( 6 \frac{3}{18} \)","The given answer ""Cannot be simplified"" is wrong under such circumstances.

Correct Answer: The fraction \( 6 \frac{3}{18} \) can be simplified to \( 6 \frac{1}{6} \).",Does not understand how to simplify fractions
3220,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( (x+12)(x+8) \)
ConstructName: Factorise a quadratic expression in the form x² + bx + c
QuestionText: Factorise \( x^{2}+20 x+64 \)",The given answer is wrong because it does not correctly factorize the quadratic expression \( x^2 + 20x + 64 \). The correct factorization should be \( (x+16)(x+4) \).,"Believes that when factorising a quadratic, they can choose any two numbers that add to give the coefficient of x"
23,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{4} \)
ConstructName: Divide proper fractions in the form: Fraction ÷ Integer
QuestionText: Calculate: \( \frac{4}{8} \div 2 \)",The given answer is wrong. The correct answer should be \( \frac{1}{4} \).,"When dividing a fraction by an integer, divides both the numerator and denominator by the integer"
4076,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 312^{\circ} \)
ConstructName: Find missing angles using angles on a straight line
QuestionText: ![Two angles meeting on a straight line labelled n and 48 degrees, one angle further down the straight line labelled 30 degrees]() What is the size of angle \( n \) ?",The given answer is incorrect. The correct answer should be \(125^\circ\).,Believes angles on a straight line add to 360 degrees
188,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1+2 \)
ConstructName: Use the order of operations to carry out calculations involving brackets
QuestionText: \[
1+2 \times(3-4)=
\]

Which calculation should you do first?","The calculation that should be done first according to the order of operations (PEMDAS/BODMAS) is to evaluate the expression inside the parentheses, which is \(3-4\). Therefore, the given answer \(1+2\) is wrong because it does not follow the correct order of operations.",Carries out operations from left to right regardless of priority order
1345,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8 \)
ConstructName: Calculate the area of a parallelogram where the dimensions are given in the same units
QuestionText: What is the area of this shape? ![Parallelogram drawn on square grid with area of 6 squares]()","The given answer is wrong. The correct area of the parallelogram, based on the image provided which shows it covers 6 squares, should be \( 6 \) square units.",Counts half-squares as full squares when calculating area on a square grid
3706,"Instruction: Why is the given answer wrong under such circumstances?
answer: Does not simplify
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable
QuestionText: Simplify, if possible:
\[
e+e+e
\]","The given answer ""Does not simplify"" is incorrect because the expression \( e + e + e \) can be simplified by combining like terms. The correct simplified form is \( 3e \).",Does not understand when like terms can be collected
1162,"Instruction: Why is the given answer wrong under such circumstances?
answer: Isosceles
ConstructName: Identify a right-angled triangle when presented non-conventionally
QuestionText: \( A B C D \) is a rectangle.
What type of triangle is triangle \( \mathrm{BCD} \) ? ![Rectangle ABCD with the diagonal shown using a red dotted line]()","The given answer ""Isosceles"" is wrong under such circumstances.

Correct answer: Right-angled.",Confuses isosceles and right angle triangles
596,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 32 \)
ConstructName: Calculate the square of a number
QuestionText: ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The middle rectangle has ""square root"" written inside it and the final rectangle has ""output"" written above it and ""16"" written inside it.]() What is the input of this function machine?","The given answer is incorrect. The correct input should be \(4\), because the function involves squaring the input, and the output is \(16\). Squaring \(4\) gives \(16\).",Believes the inverse of square rooting is doubling
270,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 64 \)
ConstructName: Recognise other roots of numbers
QuestionText: \( \sqrt[4]{16}=? \)",\( 2 \),Has multiplied by the root power
3626,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \left(\begin{array}{c}3 \\ -5\end{array}\right) \)
ConstructName: Describe a translation using vector notation where at least one value is negative
QuestionText: Which vector correctly describes the translation that maps object \( Q \) onto object \(P \)? ![The image shows a set of axes and two congruent trapezia P and Q. Trapezium P has vertices at (1, 7), (2, 9), (4, 9), (5, 7). Trapezium Q has vertices at (4, 2), (5, 4), (7, 4), (8, 2).]()","The given answer \( \left(\begin{array}{c}3 \\ -5\end{array}\right) \) does not correctly describe the translation from object \(Q\) to object \(P\). The correct translation vector should move object \(Q\) to align with object \(P\). Based on the coordinates provided in the image, moving object \(Q\) three units to the right and five units down would map it to the position of object \(P\). Therefore, the correct vector for this translation would be \( \left(\begin{array}{c}3 \\ -5\end{array}\right) \), but since the question asks which vector correctly describes the translation and the given answer is the same as the correct translation vector, it appears there might be an error or inconsistency in the problem statement or reference solution.","When describing a translation, goes from the image to the original"
45,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}3,506,212 \\ 3,652 \\ 605,321 \\ 650,312\end{array} \)
ConstructName: Order integers with a different number of digits
QuestionText: Which of these options show the numbers
650,312  
3,506,212
3,652
605,321
in order from smallest to largest?","The given answer is incorrect because it does not present the numbers in order from smallest to largest. The correct order should be:

3,652  
3,506,212  
605,321  
650,312",Orders integers based on first digits without taking into account place value
4023,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2 \)
ConstructName: Divide two decimals with the same number of decimal places
QuestionText: \( 0.2 \div 0.4= \)",The given answer is incorrect. The correct answer to \( 0.2 \div 0.4 \) is \( 0.5 \).,Believes division is commutative 
3176,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Calculate the square of a number
QuestionText: What is the value of \( 1^{2} \) ?",The correct answer should be \( 1^2 = 1 \).,Adds the index to the number
4058,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3.00 \)
ConstructName: Round numbers greater than 1 to three or more significant figures
QuestionText: What is \( \mathbf{2 . 5 0 6 7 1 0} \) rounded to three significant figures?",The given answer is incorrect because \( 2.506710 \) rounded to three significant figures should be \( 2.51 \).,Rounds to the wrong degree of accuracy (rounds too much)
2771,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 6 m+1 \)
ConstructName: For a given algebraic input, find the output of a function machine
QuestionText: ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left has ""input"" written above it and ""3m + 1"" written inside it. The middle rectangle has ""✕ 2"" written inside it and the final rectangle is empty and has ""output"" written above it.]() What is the output of this function machine?","The given answer is incorrect based on the description provided. The correct expression for the output should be derived from the function machine's operations. Starting from the input ""3m + 1"":

1. The first operation is ""3m + 1"".
2. Then the machine multiplies the result by 2.

So, the output should be:
\( (3m + 1) \times 2 = 6m + 2 \)

Therefore, the correct answer is \( 6m + 2 \).",Only multiplies the first term in the expansion of a bracket
2457,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{6}=\frac{10}{12} \)
ConstructName: Identify equivalent fractions when presented as numbers
QuestionText: Complete the statement \( \frac{4}{6}=\frac{}{12} \)",The correct answer should be \( \frac{4}{6} = \frac{8}{12} \).,Believes equivalent fractions are formed with addition not multiplication
3778,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( (1,3) \)
ConstructName: Reflect an object or a point in a horizontal line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object
QuestionText: The triangle is reflected in the \( x \)-axis
What are the new coordinates of point \( P \) ? ![A set of axes: x-axis from -1 to 6, y-axis from -4 to 2. Three points are plotted and joined to make a triangle: (2, 0), (4, 0), (3, 1). Point (3, 1) is labelled with the letter ""P"". ]()","The given answer is incorrect because it does not reflect the point \( P \) across the \( x \)-axis. The correct coordinates for point \( P \) after reflecting it in the \( x \)-axis would be \( (3, -1) \).",Fails to reflect across mirror line
2358,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![An incorrect completion of the figure given in the question. ]()
ConstructName: Complete a symmetric figure with respect to a specific line of symmetry
QuestionText: Which image completes a symmetric figure using the red line of symmetry? ![A figure drawn in the upper half of a box with a red dotted line immediately below. ]()",The given answer is wrong because it shows an incorrect completion of the figure with respect to the specified red line of symmetry. The provided image does not correctly reflect the symmetry about the red dotted line.,Fails to reflect across mirror line
915,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8 \)
ConstructName: Given a positive x value, find the corresponding y value for curves in the form y = x² + c
QuestionText: This is a part of the table of values for the equation
\(
y=x^{2}
\) \begin{tabular}{|c|c|}
\hline\( x \) & \( 4 \) \\
\hline\( y \) & \( \color{gold}\bigstar \) \\
\hline
\end{tabular} What should replace the star?","The correct answer should be \(16\), as \(y = x^2\) and when \(x = 4\), \(y = 4^2 = 16\).",Mixes up squaring and multiplying by 2 or doubling
1600,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1.8 \)
ConstructName: Read a decimal on a scale where the required measurement is marked by a dash between two numbers
QuestionText: ![A horizontal number-line with 9 vertical, equally spaced, dashes representing the position of numbers. ""0"" above the 1st dash and ""2"" above the last dash are the only numbers marked on the line. A red arrow is pointing to the 8th dash.]() What number is the arrow pointing to?",The correct answer should be \( 0.8 \).,Estimates a measurement on a diagram rather than working it out
4308,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 210^{\circ} \)
ConstructName: Use a protractor to measure angles between 180° and 270°
QuestionText: What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The outer scale goes from 0 to 360 clockwise. The angle is between one red line that is at 0 (outer scale) and 180 (inner scale), clockwise  to the other red line that is half way between 210 and 220 (outer scale) and halfway between 330 and 320 (inner scale).
]()","The given answer is wrong under such circumstances because the marked angle, as described in the diagram, is actually between 210° and 220° on the protractor's outer scale, not 210°.",Correct scale but wrong value on protractor reading.
2623,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 x(3 x-16-) \)
ConstructName: Factorise a quadratic expression in the form ax² - c
QuestionText: When factorised, \( 9 x^{2}-16 \) will become...","The given answer is wrong because it should be \( 9x^2 - 16 \), which can be factorized into \( (3x - 4)(3x + 4) \).",Believes only the first term needs to be divided when factorising an expression
1448,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{llll}\frac{1}{2} & \frac{3}{4} & \frac{2}{6} & \frac{1}{12}\end{array} \)
ConstructName: Order fractions whose denominators are multiples of the same number 
QuestionText: Which option shows the fractions in order from smallest to largest?","The given answer is incorrect because it does not show the fractions ordered from smallest to largest. The fractions provided are \(\frac{1}{2}, \frac{3}{4}, \frac{2}{6}, \frac{1}{12}\), but their order is not correct. To be in ascending order, the sequence should be \(\frac{1}{12}, \frac{1}{2}, \frac{2}{6}, \frac{3}{4}\).",Ordered fractions by comparing denominators rather than using equivalent fractions.
1188,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -5 \)
ConstructName: Generate a descending integer linear sequence from the nth term rule
QuestionText: What is the first term of the sequence given by this rule:
\[
1-5 n
\]","The first term corresponds to \(n = 1\). Substituting \(n = 1\) into the formula \(1 - 5n\), we get:

\[ 1 - 5(1) = 1 - 5 = -4 \]

So, the first term should be \(-4\), not \(-5\).","When finding the nth term of a linear sequence, thinks the the first term is the coefficient in front of n."
132,"Instruction: Why is the given answer wrong under such circumstances?
answer: Two million and four thousand and fifty
ConstructName: Write 5 digit numbers and above as words
QuestionText: How do you write this number in words?
\(
204050
\)",Two hundred and four thousand and fifty,Mistakes the place value column of hundred thousands with millions
2954,"Instruction: Why is the given answer wrong under such circumstances?
answer: The cube numbers
ConstructName: Identify triangular numbers
QuestionText: \( 1,3,6,10,15,21,28 \ldots \) What is the name commonly given to this sequence of numbers?","The given answer is wrong because the sequence \(1, 3, 6, 10, 15, 21, 28, \ldots\) represents the triangular numbers, not the cube numbers.",Thinks cube numbers are triangular numbers
1075,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1 \) square left, \( 3 \) squares up
ConstructName: Describe simple directions to translate a shape or object using words not vectors
QuestionText: How would you describe the movement to get from the star to the triangle? ![A set of axes: x-axis from 0 to 5, y-axis from 0 to 5. A purple triangle symbol is at point (2,1) and a yellow star symbol is at point (1, 4).]()","The given answer is wrong because it provides coordinates that do not describe the direction to move from a star to a triangle. The answer ""1 square left, 3 squares up"" does not accurately represent the movement needed to go from the star at (1, 4) to the triangle at (2, 1). Moving 1 square left and 3 squares up would actually take you from (1, 4) to (0, 7), which is not the intended target.","When describing a translation, goes from the image to the original"
1253,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 20.25 \)
ConstructName: Raise an integer to a positive non-unit fraction power
QuestionText: \( (27)^{\frac{4}{3}}=? \)",The given answer is incorrect. The correct answer is \( 81 \).,Assumes the fractional index denotes the root and power the other way around
1370,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Katie
ConstructName: Carry out division  problems involving one negative integer
QuestionText: ![Arrow pointing to the left showing -18  and 3 arrows pointing to the left showing -18 in 3 equal parts]() Tom and Katie are trying to write different calculations for the diagram shown.
Tom writes: \( 3 \times(-6)=-18 \)
Katie writes: \( \frac{(-18)}{3}=-6 \)
Who is correct?","Both answers are incorrect. Katie's answer should be \(-6\) because dividing \(-18\) by \(3\) results in \(-6\). Tom's answer is also incorrect; multiplying a positive number by a negative number does not yield a negative product. The correct calculation for Tom would be \(3 \times (-6) = -18\), but he wrote it as \((-6) \times 3 = -18\), which is reversed.",Believes multiplying a positive by a negative gives a positive answer
1090,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Recognise the place value of each digit in integers
QuestionText: What is the value of the \( 3 \) in the number
\[
7,359,250 \text { ? }
\]","The given answer is incorrect. The correct value of the 3 in the number 7,359,250 is ten thousand.","Does not understand the meaning of ""value"""
3751,"Instruction: Why is the given answer wrong under such circumstances?
answer: Other needs to
say what
flavour it is
ConstructName: Construct a pictogram involving fractions of symbols
QuestionText: ![A pictogram is shown. One smiley face = 12 people. Salt and vinegar 2 faces. Ready salted 1 face. Prawn cocktail 3.5 faces. Other 2 faces]() What is missing from this pictogram?","The given answer is wrong because it does not address the question about what is missing from the pictogram. Instead, it suggests that ""Other"" needs to say what flavor it is, which is irrelevant to identifying what is missing in terms of the fraction of symbols representing different flavors.",Does not think 'other' is an acceptable category for data
1374,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A four quadrant plane. Y axis --3 to 6 and x axis -4 to 7. A blue line goes from bottom left to top right sloping upwards. It goes through (-3, 0) and (0, 3). A red line goes from top left to bottom right sloping downwards. It goes through (0, 6) and (4, 0) ]()
ConstructName: Plot two straight lines to find the solution to a pair of simultaneous equations
QuestionText: Which diagram shows the graphical solution to: \( \begin{array}{c}3 x+2 y=12 \\ y=3-x\end{array} \)","The provided answer is incorrect because it does not correctly represent the graphical solution to the system of equations \(3x + 2y = 12\) and \(y = 3 - x\). The correct diagram should show one line for each equation intersecting at the solution point, which in this case is \((2, 3)\).",Believes an upward line has a negative gradient
3651,"Instruction: Why is the given answer wrong under such circumstances?
answer: Does not simplify
ConstructName: Simplify an algebraic fraction by factorising the numerator
QuestionText: Simplify the following, if possible: \( \frac{t^{2}+t-2}{t-1} \)","The given answer ""Does not simplify"" is wrong because the expression \( \frac{t^{2}+t-2}{t-1} \) can be simplified further. The numerator \( t^2 + t - 2 \) can be factorized into \( (t + 2)(t - 1) \). Thus, the expression becomes \( \frac{(t + 2)(t - 1)}{t - 1} \), which simplifies to \( t + 2 \) when \( t \neq 1 \).",Does not recognise factorising a quadratic
3770,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{10} \)
ConstructName: Add proper fractions with the same denominator
QuestionText: Work out:
\(
\frac{3}{10}+\frac{5}{10}
\)
Write your answer in its simplest form.","The given answer \( \frac{4}{10} \) is incorrect. The correct answer is \( \frac{8}{10} \), which simplifies to \( \frac{4}{5} \).","When adding fractions, adds the numerators and denominators"
3508,"Instruction: Why is the given answer wrong under such circumstances?
answer: Problem P: \( 5+6 \)
Problem Q: \( 5 \times 6 \)
ConstructName: Use the order of operations to carry out calculations involving addition, subtraction, multiplication, and/or division
QuestionText: Problem P: \( 4-5+6= \)
Problem Q: \( 4+5 \times 6= \)

Which calculation should you do first in each problem?","The given answer is incorrect because it does not correctly apply the order of operations (PEMDAS/BODMAS). In Problem P, you should perform the subtraction and addition from left to right since they are at the same level in the order of operations. For Problem Q, you should perform the multiplication before the addition according to the order of operations.","Applies BIDMAS in strict order (does not realize addition and subtraction, and multiplication and division, are of equal priority)"
429,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x+y \)
ConstructName: Use perimeter to write algebraic expressions
QuestionText: What is the perimeter of this rectangle? ![A rectangle. The length of a short side is labelled x, and the length of a long side is labelled y.]()",The correct answer should be \(2x + 2y\).,Thinks only labelled dimensions need to be included when calculating the perimeter
1747,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 10.5 \mathrm{~cm} \)
ConstructName: Solve length problems involving similar shapes where the missing length is the shorter one
QuestionText: Rectangle \( \mathrm{P} \) has been enlarged by a scale factor of \( 1.5 \) to give rectangle \( \mathrm{Q} \).

What length should replace the star? ![Two rectangles, the smaller labelled P and the larger labelled Q. Q has width 9cm and length 12cm. The length of P is marked with a star.]()",The correct answer should be \( 6 \mathrm{~cm} \) based on the information provided.,Subtracted rather than divided by a scale factor
4335,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 \)
ConstructName: Calculate the square of a number
QuestionText: What is the value of \( 3^{2} \) ?",The given answer is wrong. The correct answer is \( 9 \).,Adds the index to the number
3046,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \times 9 \)
ConstructName: Find the volume scale factor of similar shapes given the length scale factor
QuestionText: ![Two cuboids. Cuboid P has width 5cm, and cuboid Q has width 15cm.]() Shape P and Shape Q are similar.

What is the volume scale factor to get from Shape \( P \) to Shape \( Q \) ?","The given answer is wrong because the volume scale factor should be the cube of the length scale factor. Since the width scale factor is \( \frac{15}{5} = 3 \), the volume scale factor is \( 3^3 = 27 \).",Does not understand that the volume of an enlarged shape is the volume of the original multiplied by the cube of the scale factor of the lengths.
1744,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 n<n+5 \)
ConstructName: Substitute positive non-integer values into expressions involving no powers or roots
QuestionText: Which of the following statements is true when \( n=1.5 \) ?","The given answer \(5n < n + 5\) is incorrect for \(n = 1.5\). When substituting \(n = 1.5\) into the inequality, we get \(5(1.5) = 7.5\) and \(1.5 + 5 = 6.5\). Therefore, \(7.5 > 6.5\), which means the correct inequality should be \(5n > n + 5\).",Mixes up greater than and less than symbols
196,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 15 \)
ConstructName: Carry out multiplication problems involving one negative integer
QuestionText: \( 3 \times(-5)= \)",The correct answer should be \(-15\).,"When multiplying with negative numbers, assumes any negative sign can be ignored"
744,"Instruction: Why is the given answer wrong under such circumstances?
answer: The odd numbers
ConstructName: Recognise cube numbers
QuestionText: \[
27,64,125, \ldots
\]

This is the \( 3^{\text {rd }}, 4^{\text {th }} \) and \( 5^{\text {th }} \) term from what sequence of numbers?","The correct answer should be ""The cube numbers"".",Mixes up odd and even numbers
220,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{7} \)
ConstructName: Know that the probabilities of exhaustive events must sum to 1
QuestionText: The probability of an event occurring is \( \frac{2}{7} \).

What is the probability of the event not occurring?",The given answer is incorrect. The probability of the event not occurring should be \( \frac{5}{7} \).,Thinks that probabilities of an event occurring or not occurring must be equal
3326,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( D=S T \)
ConstructName: Rearrange formulae to change the subject where the subject appears once and two steps are needed
QuestionText: The formula for finding the average speed is

\(
\text { speed }(S)=\frac{\text { distance }(D)}{\text { time }(T)}
\)

Which of the following are not correct?",The given answer \(D = ST\) is wrong under such circumstances because it rearranges the formula incorrectly. The correct rearrangement should be \(S = \frac{D}{T}\).,Does not know how to simplify algebraic fractions
3230,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{3} \)
ConstructName: Subtract proper fractions with different denominators which do not share a common factor
QuestionText: Work out: \( \frac{5}{8}-\frac{1}{5} \) Give your answer in the simplest form.",The given answer is wrong. The correct answer should be \( \frac{17}{40} \).,"When subtracting fractions, subtracts the numerators and denominators"
457,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{360}{40} \times 540 \)
ConstructName: Given the sector angle on a pie chart, calculate the frequency of a group
QuestionText: The pie chart shows the meal choices of guests at a wedding.

If there were \( 540 \) people at the wedding, which of the following would calculate how many people chose pork? ![A pie chart split into four parts, labelled with meal choices. The part for Beef is 150 degrees, Pork is 40 degrees and Other is 80 degrees. The angle for Vegetarian is labelled with a square right angle symbol.]()","The given answer is wrong because it uses an incorrect formula to calculate the number of people who chose pork based on the information provided in the pie chart. The correct approach should involve using the proportion of the sector angle for pork relative to the total degrees in a circle (360 degrees) to find the number of people. The correct calculation should be:

\[ \text{Number of people who chose pork} = \left( \frac{\text{Sector angle for pork}}{360} \right) \times \text{Total number of people} \]

Substituting the values from the pie chart:

\[ \text{Number of people who chose pork} = \left( \frac{40}{360} \right) \times 540 \]",Believes a proportion of a whole is whole/part not part/whole
192,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{5} \times \frac{1}{2} \)
ConstructName: Multiply proper fractions in the form: Fraction × Fraction
QuestionText: Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 4 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()","The given answer is incorrect because it does not match the visual representation provided in the question. The question describes a horizontal bar divided into 4 equal sections, with the leftmost section being colored green and further divided into 2 equal sections (dotted lines). This implies that the width of one of the green sections is represented by the fraction of the whole bar, which should be calculated as \( \frac{1}{2} \) of \( \frac{1}{4} \), resulting in \( \frac{1}{8} \). Therefore, the correct calculation should be \( \frac{1}{4} \times \frac{1}{2} = \frac{1}{8} \).",Does not understand parts must be equal in a fraction diagram
862,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2: 3 \)
ConstructName: Express pictorial representations of objects as a ratio
QuestionText: ![A group of six squares and three circles]() What is the ratio of squares to circles?","The given answer is incorrect.

Correct answer: \( 2:1 \)","When writing ratio from diagram, writes total as one side"
2789,"Instruction: Why is the given answer wrong under such circumstances?
answer: Both Tom and Katie
ConstructName: Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one
QuestionText: Tom and Katie are discussing this sequence. ![The first 3 patterns in a sequence are shown. The first pattern is a blue rectangle with 6 yellow circles attached to its perimeter: 2 circles on each of the longer sides and 1 circle on each of the shorter sides. 
Pattern 2 is made up of 2 blue rectangles, attached together in a row by their short edges. There are also 10 yellow circles in this pattern, attached to the perimeter of the rectangles: 2 circles on every longer side of each rectangle and 1 circle on each of the two free shorter sides (i.e. that are not attached to the other rectangle). 
Pattern 3 is made up of 3 blue rectangles, attached together in a row by their short edges. There are also 14 yellow circles in this pattern, attached to the perimeter of the rectangles: 2 circles on every longer side of each rectangle and 1 circle on each of the two free shorter sides (i.e. that are not attached to another rectangle).]() Tom says the number of circles in the \( 10^{\text {th }} \) term will be 
double the number of circles in the \( 5^{\text {th }} \) term.

Katie says the number of rectangles in the \( 10^{\text {th }} \) term will be 
double the number of rectangles in the \( 5^{\text {th }} \) term.

Who do you agree with?",Both Tom and Katie,Believes there is a multiplicative relationship between values of terms in a linear sequence e.g. 10th term is double 5th term
1108,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -32 \)
ConstructName: Calculate coordinates of points on the graph of y = ax, where x is a negative integer 
QuestionText: This is a part of the table of values for the equation \( \boldsymbol{y}=\mathbf{2}^{\boldsymbol{x}} \) \begin{tabular}{|c|c|}
\hline\( x \) & \( -5 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?",The correct answer should be \( \frac{1}{32} \).,Believes a negative power results in a negative answer
1178,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( y=0 \)
ConstructName: Know the equation of the axes
QuestionText: What is the equation of the \( y \) axis?",The correct answer should be \( x = 0 \).,Confuses the equations of vertical and horizontal lines
1745,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.6 \times 0.4= \)",The given answer is wrong because \(0.6 \times 0.4 = 0.24\).,Adds instead of multiplies
314,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3: 7 \)
ConstructName: Convert fractions to ratios
QuestionText: \( \frac{3}{7} \) of a group of students are boys.
What would be a possible ratio of boys to girls?","The given answer is correct based on the question provided. The fraction \(\frac{3}{7}\) represents the part of the group that are boys. Therefore, the ratio of boys to the total group (which includes both boys and girls) is \(3:7\).","Uses the denominator when converting from fractions to ratio, rather than numerator."
4340,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.00001 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.01^{3}= \)","\( 0.00001 \) is incorrect for the calculation \( 0.01^3 \).

Correct Calculation:
\( 0.01^3 = 0.000001 \)","When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal"
2256,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{6}{2} \)
ConstructName: Convert two digit integer percentages to fractions
QuestionText: Convert this percentage to a fraction
\( 62 \% \)","The given answer is incorrect because it simplifies \(62\%\) as \(\frac{6}{2}\), which equals \(3\). However, \(62\%\) should be converted to the fraction \(\frac{62}{100}\), which can be simplified further if needed.",Thinks they can convert a 2 digit percentage to a fraction by writing one number over the other.
3114,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{8}{9} \)
ConstructName: Subtract proper fractions with different denominators where one is a multiple of the other
QuestionText: Calculate:
\( \frac{5}{9}-\frac{1}{3} \)",The correct answer should be \( \frac{2}{9} \).,Adds instead of subtracts
2522,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( t^{3}=-27 \)
ConstructName: Solve quadratic equations using balancing
QuestionText: One of these equations has no real solutions.
Which is it?","The given answer \( t^{3} = -27 \) is unrelated to solving quadratic equations, which is the context implied by ""Solve quadratic equations using balancing."" Therefore, the answer is incorrect for this question.",Believes a number raised to a power will always give a positive answer
912,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -16 \)
ConstructName: Raise negative numbers to powers
QuestionText: \( (-2)^{4}= \)",The correct answer should be \( 16 \).,Believes multiplying two negatives gives a negative answer
4000,"Instruction: Why is the given answer wrong under such circumstances?
answer: D
ConstructName: Reflect an object or a point in a horizontal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object
QuestionText: If you reflect the rectangle in the horizontal line, where does the marked corner end up? ![A grid of 9 squares across and 7 squares up. A red horizontal line goes across the whole grid, it is 3 squares up from the bottom of the grid. An orange rectangle (3 squares width and 2 squares height) is drawn below the red line.  Horizontally, the rectangle is exactly in the middle of the grid. Vertically, the rectangle is 1 square down from the red line. The bottom left corner of the rectangle is marked with a tiny blue circle.
A letter ""A"" is marking a point directly above the tiny blue circle, 3 squares above the red line. A letter ""B"" is marking a point directly above the tiny blue circle, 2 squares above the red line. A letter ""C"" is marking a point directly above the tiny blue circle, 1 square above the red line. A letter ""D"" is marking a point 6 squares along from the tiny blue circle and 3 squares above the red line. ]()","The given answer is wrong because it does not specify which corner of the rectangle is being reflected. Based on the description, the bottom left corner is marked with a tiny blue circle. Therefore, the correct answer should indicate that after reflecting the rectangle horizontally over the given line, the bottom left corner will move to the position directly opposite it relative to the line of reflection. In this case, it would be 6 squares along from the tiny blue circle and 3 squares above the red line, which is indicated by point D. Hence, the correct answer should be D.",Rotates instead of reflects
1522,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 49 \)
ConstructName: Recognise cube numbers
QuestionText: What is the first cube number greater than \( 40 \) ?","The correct answer should be \( 64 \), as \( 4^3 = 64 \) is the first cube number greater than \( 40 \).",Mixes up square numbers and cube numbers
