index,Prompt,Generated Response,Expected Misconception
2480,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2: 8 \)
ConstructName: Reduce a ratio involving two numbers to its simplest form
QuestionText: Write the following ratio in its simplest form so both sides of the ratio are integers:
\(
\frac{1}{8}: \frac{1}{2}
\)",\( 2: 8 \),Does not fully simplify ratio
84,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 100 \% \)
ConstructName: Solve problems involving converting between fractions, decimals and percentages
QuestionText: Complete the missing value. ![A circle with two other circles below it, connected to the top circle by lines. The top circle has 60% in, one of the bottom circles has 2/5, and the other is blank.]()",100%,Identifies the wrong part of a fraction model as the whole
410,"Instruction: Why is the given answer wrong under such circumstances?
answer: To get the next term you add \( 6 \) to the previous term
ConstructName: Describe a term-to-term sequence
QuestionText: Which of the following term-to-term rule describes this sequence?
\[
4, \quad 10, \quad 28, \quad 82, \quad \ldots
\]",76,Uses only the first two terms of a sequence to work out a term-to-term rule
2943,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 6: 1 \)
ConstructName: Convert fractions to ratios
QuestionText: James and Cameron are watching a film. They pause it with one sixth left to watch.

What is the ratio for how much they have watched to how much they have yet to see? ![An image of a television]()",6:1,"Uses the denominator when converting from fractions to ratio, rather than numerator."
1293,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 19 \)
ConstructName: Subtract proper fractions with different denominators which do not share a common factor
QuestionText: \(
\frac{2}{3}-\frac{1}{10}=\frac{\bigstar}{30}
\)
What should replace the star?",\( 19 \),Forgets to change the numerators when finding equivalent fractions
2022,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only
Katie
ConstructName: Identify a unit of volume or capacity
QuestionText: Tom and Katie are discussing units of volume
Tom says litres is a unit of volume
Katie says \( m^{3} \) is a unit of volume
Who is correct?",Katie,Does not recognise litres as a unit of volume
2073,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 156 \)
ConstructName: Substitute numbers into a SUVAT equation to work out distance
QuestionText: \( s=u t+\frac{1}{2} a t^{2} \) What is the value of \( s \) when
a=6 
u=3 
t=4
",156,"When a variable in an expression has a power, thinks the power applies to the whole expression"
1456,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 4 \mathrm{~cm} \)
ConstructName: Given the perimeter, work out a missing length requiring knowledge of the geometrical properties of the shape
QuestionText: A regular octagon has a total perimeter of \( 12 \mathrm{~cm} \).
What is the length of each of its sides?",5,"When given the perimeter of a regular polygon, subtracts instead of divides to find each side length"
4070,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( n, n+2, n+4 \)
ConstructName: Form expressions from situations described in words
QuestionText: Which of these always produces consecutive numbers if \( n \) is a positive integer?",0,Does not know the meaning of consecutive
3590,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}3 h^{2}=225 \\ (3 h)^{2}=75\end{array} \)
ConstructName: Substitute positive integer values into expressions involving powers or roots
QuestionText: When \( h=5 \)
Which of the following pairs of statements is true?",130,Multiplies before applying a power 
871,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{8}{3} \)
ConstructName: Calculate coordinates of points on the graph of y = ax, where x is a positive non-integer
QuestionText: This is a part of the table of values for the equation \( \boldsymbol{y}=\mathbf{8}^{\boldsymbol{x}} \) \begin{tabular}{|l|c|}
\hline\( x \) & \( \frac{1}{3} \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?",8^(1/3),Multiplies by the index
3630,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.152 \)
ConstructName: Add decimals where the numbers involved have a different number of decimal places
QuestionText: \( 0.15+0.2= \)",0.35,"When adding decimals with a different number of decimal places, lines up the digits incorrectly"
2195,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 900,000 \)
ConstructName: Round integers to the nearest other power of 10
QuestionText: What is \( 875,599 \) rounded to the nearest \( 10,000 \) ?",900000,Rounds to the wrong degree of accuracy (rounds too much)
3462,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Given a midpoint and a coordinate work out the position of the other coordinate, where all the values are integers but at least one is negative
QuestionText: Tom and Katie are arguing about midpoints.
\( M \) is the midpoint between points \( P \) and \( Q \).

Tom says if you know the location of \( M \) only, then there is more than one possible location for \( \mathrm{P} \) and \( \mathrm{Q} \).

Katie says if you only know the locations of \( M \) and \( Q \), then there is more than one possible location for \( \mathrm{P} \).
Who is correct?","Neither is correct.

To determine the correct answer, let's analyze the situation step-by-step:

1. **Given Information**:
   - \( M \) is the midpoint between points \( P \) and \( Q \).
   - All coordinates are integers.
   - At least one coordinate is negative.

2. **Midpoint Formula**:
   The midpoint \( M \) of a line segment joining points \( P(x_1, y_1) \) and \( Q(x_2, y_2) \) is given by:
   \[
   M\left(\frac{x_1 + x_2}{2}, \frac{y_1 + y_2}{2}\right)
   \]

3. **Analyzing Tom's Statement**:
   - If we know \( M \), we can express the coordinates of \( M \) in terms of \( P \) and \( Q \).
   - However, since \( M \) is known, we can determine the coordinates of \( P \) and \( Q \) uniquely if we know one of them.
   - Given that all coordinates are integers, the values of \( x_1, x_2, y_1, \) and \( y_2 \) must be such that their averages result in integer values for \( x \) and \( y \).
   - There is only one combination of \( x_1, x_2, y_1, \) and \( y_2 \) that will yield the same midpoint \( M \) for a given \( M \).

4. **Analyzing Katie's Statement**:
   - If we know \( M \) and \( Q \), we can determine the coordinates of \( P \).
   - Knowing \( M \) and \( Q \), we can find the midpoint \( M \) and use it to find \( P \).
   - Again, since all coordinates are integers, there is only one set of coordinates for \( P \) that will satisfy the midpoint condition with the given \( Q \) and \( M \).

Since both statements are based on the same logical reasoning and given conditions, neither Tom nor Katie is correct. The correct answer is that there is only one possible location for \( P \) given \( M \) and \( Q \).

Therefore, the correct response is that both Tom and Katie are incorrect.",Believes that one point is enough to specify a line
1569,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1152 \)
ConstructName: Divide integers of 3 or more digits using short division
QuestionText: \[
3 \times \square=384
\]

Find the missing number.",1152,"When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation"
4218,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.318 \)
ConstructName: Subtract decimals where the numbers involved have a different number of decimal places
QuestionText: \( 0.51-0.202= \)",\( 0.308 \),"When “borrowing” during a subtraction problem, does not subtract one from the preceding digit"
3954,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -0.25 \)
ConstructName: Identify where negative non-integers lie on a number line
QuestionText: Here is a number line: ![A horizontal number-line with 13 vertical, equally spaced, dashes representing the position of numbers. The 1st dash is labelled with ""-6"", the 3rd dash is labelled ""-4"", the 5th dash is labelled ""-2"", the 7th dash is labelled ""0"", the 9th dash is labelled ""2"", the 11th dash is labelled ""4"" and the 13th dash is labelled ""6""    A red arrow, labelled with a question mark is pointing halfway between the 6th and 7th dashes. ]() Which of the following numbers could be indicated by the arrow?","The given answer is wrong under such circumstances because it does not specify a number. Based on the number line provided, the red arrow is halfway between the 6th and 7th dashes. The labels on these dashes are 0 and 2, so the midpoint would be:

\[
\frac{0 + 2}{2} = 1
\]

Therefore, the correct answer should be **1**.",Believes a quarter of 2 is 0.25
371,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{q-4}{q-1} \)
ConstructName: Simplify an algebraic fraction by factorising both the numerator and denominator
QuestionText: Write the following as simply as possible: \( \frac{q^{2}+q-12}{q^{2}-2 q-3} \)",100,"Believes that when factorising a quadratic, they can choose any two numbers that multiply to give the constant"
3938,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 21 \)
ConstructName: Identify the mode from a frequency table
QuestionText: This table shows the ages of people on a university running team.

What is the modal age? \begin{tabular}{|c|c|l|}
\hline Age & Frequency & \\
\hline \( 18 \) & \( 7 \) & \\
\hline \( 19 \) & \( 3 \) & \\
\hline \( 20 \) & \( 1 \) & \\
\hline \( 21 \) & \( 2 \) & \\
\hline
\end{tabular}",answer: \( 18 \),"Believes when identifying the mode you look at all values, not just frequencies, for the highest number"
1510,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A number line with integers from -5 to 5 marked on, with x as the axis label. There is a filled in circle above 1, with an arrow pointing to the right coming off it.]()
ConstructName: Represent a linear inequality with a single tail on a numberline
QuestionText: Which of the following diagrams represents \( x \leq 1 \) ?",1000,Mixes up greater than and less than symbols
3802,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Recognise and use efficient methods for mental multiplication
QuestionText: Tom and Katie are trying to calculate the answer to \( 19 \times 8 \)
Tom does this: \( 20 \times 8-1 \times 8 \)
Katie does this: \( 10 \times 8+9 \times 8 \)
Who is correct?","Neither is correct.

Tom's method:
\[ 20 \times 8 - 1 \times 8 = 160 - 8 = 152 \]

Katie's method:
\[ 10 \times 8 + 9 \times 8 = 80 + 72 = 152 \]

Both methods are essentially correct and yield the same result. However, the most straightforward and efficient method for mental multiplication of 19 × 8 is to break it down into simpler steps:

\[ 19 \times 8 = (20 - 1) \times 8 = 20 \times 8 - 1 \times 8 = 160 - 8 = 152 \]

So, both Tom and Katie are correct, but Katie’s method might be slightly more straightforward for mental calculation.",Does not correctly apply the distributive property of multiplication
990,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 7 \)
ConstructName: Interpret continuous data using a line graph
QuestionText: How many months have an average temperature above 23⁰C ? ![A line graph with title ""Monthly Average temperatures for Zakynthos, Greece. (⁰C)"". 
The x-axis is labelled with the first letter of every month of the year and is titled ""Months"". 
The y-axis is titled ""Average temperature (⁰C)"" and the scale is labelled from 18 to 34 in steps of 2. The following points are plotted and joined together: (J, 18), (F, 20), (M, 21), (A, 22), (M, 23), (J, 25), (J, 29), (A, 32), (S, 27), (O, 22), (N, 20), (D, 18).]()",7,"When asked to find data points above a certain value, gives the number of data points below this value"
3416,"Instruction: Why is the given answer wrong under such circumstances?
answer: Cannot be simplified
ConstructName: Simplify fractions that simplify to a unit fraction
QuestionText: Write the following fraction in its simplest form: \( 6 \frac{3}{18} \)",Cannot be simplified,Does not understand how to simplify fractions
3220,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( (x+12)(x+8) \)
ConstructName: Factorise a quadratic expression in the form x² + bx + c
QuestionText: Factorise \( x^{2}+20 x+64 \)",59,"Believes that when factorising a quadratic, they can choose any two numbers that add to give the coefficient of x"
23,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{4} \)
ConstructName: Divide proper fractions in the form: Fraction ÷ Integer
QuestionText: Calculate: \( \frac{4}{8} \div 2 \)",\( \frac{2}{4} \),"When dividing a fraction by an integer, divides both the numerator and denominator by the integer"
4076,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 312^{\circ} \)
ConstructName: Find missing angles using angles on a straight line
QuestionText: ![Two angles meeting on a straight line labelled n and 48 degrees, one angle further down the straight line labelled 30 degrees]() What is the size of angle \( n \) ?",312°,Believes angles on a straight line add to 360 degrees
188,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1+2 \)
ConstructName: Use the order of operations to carry out calculations involving brackets
QuestionText: \[
1+2 \times(3-4)=
\]

Which calculation should you do first?",1+2×(3-4),Carries out operations from left to right regardless of priority order
1345,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8 \)
ConstructName: Calculate the area of a parallelogram where the dimensions are given in the same units
QuestionText: What is the area of this shape? ![Parallelogram drawn on square grid with area of 6 squares]()",\( 8 \),Counts half-squares as full squares when calculating area on a square grid
3706,"Instruction: Why is the given answer wrong under such circumstances?
answer: Does not simplify
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable
QuestionText: Simplify, if possible:
\[
e+e+e
\]",Does not simplify to 3e,Does not understand when like terms can be collected
1162,"Instruction: Why is the given answer wrong under such circumstances?
answer: Isosceles
ConstructName: Identify a right-angled triangle when presented non-conventionally
QuestionText: \( A B C D \) is a rectangle.
What type of triangle is triangle \( \mathrm{BCD} \) ? ![Rectangle ABCD with the diagonal shown using a red dotted line]()",Isosceles,Confuses isosceles and right angle triangles
596,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 32 \)
ConstructName: Calculate the square of a number
QuestionText: ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The middle rectangle has ""square root"" written inside it and the final rectangle has ""output"" written above it and ""16"" written inside it.]() What is the input of this function machine?",\( 42 \),Believes the inverse of square rooting is doubling
270,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 64 \)
ConstructName: Recognise other roots of numbers
QuestionText: \( \sqrt[4]{16}=? \)",64,Has multiplied by the root power
3626,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \left(\begin{array}{c}3 \\ -5\end{array}\right) \)
ConstructName: Describe a translation using vector notation where at least one value is negative
QuestionText: Which vector correctly describes the translation that maps object \( Q \) onto object \(P \)? ![The image shows a set of axes and two congruent trapezia P and Q. Trapezium P has vertices at (1, 7), (2, 9), (4, 9), (5, 7). Trapezium Q has vertices at (4, 2), (5, 4), (7, 4), (8, 2).]()","The given answer is wrong under such circumstances because it does not describe the translation that maps object \( Q \) onto object \( P \). Let's analyze the positions of the vertices of the trapezia to determine the correct translation vector.

For object \( P \):
- Vertex at (1, 7)
- Vertex at (2, 9)
- Vertex at (4, 9)
- Vertex at (5, 7)

For object \( Q \):
- Vertex at (4, 2)
- Vertex at (5, 4)
- Vertex at (7, 4)
- Vertex at (8, 2)

To find the translation vector, we need to determine the change in coordinates from any point in \( P \) to the corresponding point in \( Q \).

Let's use the vertex (1, 7) from \( P \) and find its corresponding vertex in \( Q \):
- Vertex (1, 7) in \( P \) maps to (4, 2) in \( Q \).

Now, let's calculate the change in coordinates:
- Change in x-coordinate: \( 4 - 1 = 3 \)
- Change in y-coordinate: \( 2 - 7 = -5 \)

So, the translation vector is \( \left(\begin{array}{c}3 \\ -5\end{array}\right) \).

This vector indicates a translation 3 units to the right and 5 units down. 

Therefore, the correct translation vector is:
\[ \boxed{\left(\begin{array}{c}3 \\ -5\end{array}\right)} \]","When describing a translation, goes from the image to the original"
45,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}3,506,212 \\ 3,652 \\ 605,321 \\ 650,312\end{array} \)
ConstructName: Order integers with a different number of digits
QuestionText: Which of these options show the numbers
650,312  
3,506,212
3,652
605,321
in order from smallest to largest?",70,Orders integers based on first digits without taking into account place value
4023,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2 \)
ConstructName: Divide two decimals with the same number of decimal places
QuestionText: \( 0.2 \div 0.4= \)",2,Believes division is commutative 
3176,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Calculate the square of a number
QuestionText: What is the value of \( 1^{2} \) ?",3,Adds the index to the number
4058,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3.00 \)
ConstructName: Round numbers greater than 1 to three or more significant figures
QuestionText: What is \( \mathbf{2 . 5 0 6 7 1 0} \) rounded to three significant figures?",3.01,Rounds to the wrong degree of accuracy (rounds too much)
2771,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 6 m+1 \)
ConstructName: For a given algebraic input, find the output of a function machine
QuestionText: ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left has ""input"" written above it and ""3m + 1"" written inside it. The middle rectangle has ""✕ 2"" written inside it and the final rectangle is empty and has ""output"" written above it.]() What is the output of this function machine?",6m + 1,Only multiplies the first term in the expansion of a bracket
2457,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{6}=\frac{10}{12} \)
ConstructName: Identify equivalent fractions when presented as numbers
QuestionText: Complete the statement \( \frac{4}{6}=\frac{}{12} \)",5,Believes equivalent fractions are formed with addition not multiplication
3778,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( (1,3) \)
ConstructName: Reflect an object or a point in a horizontal line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object
QuestionText: The triangle is reflected in the \( x \)-axis
What are the new coordinates of point \( P \) ? ![A set of axes: x-axis from -1 to 6, y-axis from -4 to 2. Three points are plotted and joined to make a triangle: (2, 0), (4, 0), (3, 1). Point (3, 1) is labelled with the letter ""P"". ]()",10,Fails to reflect across mirror line
2358,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![An incorrect completion of the figure given in the question. ]()
ConstructName: Complete a symmetric figure with respect to a specific line of symmetry
QuestionText: Which image completes a symmetric figure using the red line of symmetry? ![A figure drawn in the upper half of a box with a red dotted line immediately below. ]()",1000,Fails to reflect across mirror line
915,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8 \)
ConstructName: Given a positive x value, find the corresponding y value for curves in the form y = x² + c
QuestionText: This is a part of the table of values for the equation
\(
y=x^{2}
\) \begin{tabular}{|c|c|}
\hline\( x \) & \( 4 \) \\
\hline\( y \) & \( \color{gold}\bigstar \) \\
\hline
\end{tabular} What should replace the star?",8,Mixes up squaring and multiplying by 2 or doubling
1600,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1.8 \)
ConstructName: Read a decimal on a scale where the required measurement is marked by a dash between two numbers
QuestionText: ![A horizontal number-line with 9 vertical, equally spaced, dashes representing the position of numbers. ""0"" above the 1st dash and ""2"" above the last dash are the only numbers marked on the line. A red arrow is pointing to the 8th dash.]() What number is the arrow pointing to?",1.8,Estimates a measurement on a diagram rather than working it out
4308,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 210^{\circ} \)
ConstructName: Use a protractor to measure angles between 180° and 270°
QuestionText: What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The outer scale goes from 0 to 360 clockwise. The angle is between one red line that is at 0 (outer scale) and 180 (inner scale), clockwise  to the other red line that is half way between 210 and 220 (outer scale) and halfway between 330 and 320 (inner scale).
]()",210°,Correct scale but wrong value on protractor reading.
2623,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 x(3 x-16-) \)
ConstructName: Factorise a quadratic expression in the form ax² - c
QuestionText: When factorised, \( 9 x^{2}-16 \) will become...",5,Believes only the first term needs to be divided when factorising an expression
1448,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{llll}\frac{1}{2} & \frac{3}{4} & \frac{2}{6} & \frac{1}{12}\end{array} \)
ConstructName: Order fractions whose denominators are multiples of the same number 
QuestionText: Which option shows the fractions in order from smallest to largest?",36,Ordered fractions by comparing denominators rather than using equivalent fractions.
1188,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -5 \)
ConstructName: Generate a descending integer linear sequence from the nth term rule
QuestionText: What is the first term of the sequence given by this rule:
\[
1-5 n
\]",-5,"When finding the nth term of a linear sequence, thinks the the first term is the coefficient in front of n."
132,"Instruction: Why is the given answer wrong under such circumstances?
answer: Two million and four thousand and fifty
ConstructName: Write 5 digit numbers and above as words
QuestionText: How do you write this number in words?
\(
204050
\)",Two hundred and four thousand and fifty,Mistakes the place value column of hundred thousands with millions
2954,"Instruction: Why is the given answer wrong under such circumstances?
answer: The cube numbers
ConstructName: Identify triangular numbers
QuestionText: \( 1,3,6,10,15,21,28 \ldots \) What is the name commonly given to this sequence of numbers?","The given answer is wrong under such circumstances because the sequence \(1, 3, 6, 10, 15, 21, 28, \ldots\) is commonly known as the sequence of **triangular numbers**, not cube numbers.

Cube numbers are numbers obtained by multiplying an integer by itself twice (e.g., \(1^3 = 1\), \(2^3 = 8\), \(3^3 = 27\), etc.). Triangle numbers, on the other hand, are the sums of the natural numbers up to a certain point (e.g., \(1 + 2 + 3 = 6\), \(1 + 2 + 3 + 4 = 10\), etc.).",Thinks cube numbers are triangular numbers
1075,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1 \) square left, \( 3 \) squares up
ConstructName: Describe simple directions to translate a shape or object using words not vectors
QuestionText: How would you describe the movement to get from the star to the triangle? ![A set of axes: x-axis from 0 to 5, y-axis from 0 to 5. A purple triangle symbol is at point (2,1) and a yellow star symbol is at point (1, 4).]()",14,"When describing a translation, goes from the image to the original"
1253,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 20.25 \)
ConstructName: Raise an integer to a positive non-unit fraction power
QuestionText: \( (27)^{\frac{4}{3}}=? \)",20.25,Assumes the fractional index denotes the root and power the other way around
1370,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Katie
ConstructName: Carry out division  problems involving one negative integer
QuestionText: ![Arrow pointing to the left showing -18  and 3 arrows pointing to the left showing -18 in 3 equal parts]() Tom and Katie are trying to write different calculations for the diagram shown.
Tom writes: \( 3 \times(-6)=-18 \)
Katie writes: \( \frac{(-18)}{3}=-6 \)
Who is correct?",Only Katie,Believes multiplying a positive by a negative gives a positive answer
1090,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Recognise the place value of each digit in integers
QuestionText: What is the value of the \( 3 \) in the number
\[
7,359,250 \text { ? }
\]",\( 3 \),"Does not understand the meaning of ""value"""
3751,"Instruction: Why is the given answer wrong under such circumstances?
answer: Other needs to
say what
flavour it is
ConstructName: Construct a pictogram involving fractions of symbols
QuestionText: ![A pictogram is shown. One smiley face = 12 people. Salt and vinegar 2 faces. Ready salted 1 face. Prawn cocktail 3.5 faces. Other 2 faces]() What is missing from this pictogram?",Other needs to say what flavour it is,Does not think 'other' is an acceptable category for data
1374,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A four quadrant plane. Y axis --3 to 6 and x axis -4 to 7. A blue line goes from bottom left to top right sloping upwards. It goes through (-3, 0) and (0, 3). A red line goes from top left to bottom right sloping downwards. It goes through (0, 6) and (4, 0) ]()
ConstructName: Plot two straight lines to find the solution to a pair of simultaneous equations
QuestionText: Which diagram shows the graphical solution to: \( \begin{array}{c}3 x+2 y=12 \\ y=3-x\end{array} \)",100,Believes an upward line has a negative gradient
3651,"Instruction: Why is the given answer wrong under such circumstances?
answer: Does not simplify
ConstructName: Simplify an algebraic fraction by factorising the numerator
QuestionText: Simplify the following, if possible: \( \frac{t^{2}+t-2}{t-1} \)",Does not simplify by factorising the numerator,Does not recognise factorising a quadratic
3770,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{10} \)
ConstructName: Add proper fractions with the same denominator
QuestionText: Work out:
\(
\frac{3}{10}+\frac{5}{10}
\)
Write your answer in its simplest form.",\( \frac{8}{10} \),"When adding fractions, adds the numerators and denominators"
3508,"Instruction: Why is the given answer wrong under such circumstances?
answer: Problem P: \( 5+6 \)
Problem Q: \( 5 \times 6 \)
ConstructName: Use the order of operations to carry out calculations involving addition, subtraction, multiplication, and/or division
QuestionText: Problem P: \( 4-5+6= \)
Problem Q: \( 4+5 \times 6= \)

Which calculation should you do first in each problem?","Problem P: \( 4-5+6 \)
Problem Q: \( 4+5 \times 6 \)

In Problem P, you should perform the operations from left to right since there are no parentheses or exponents to consider. So, you should do:
\[ 4 - 5 + 6 = -1 + 6 = 5 \]

In Problem Q, you should follow the order of operations (BODMAS/BIDMAS), which dictates that multiplication should be done before addition. So, you should do:
\[ 4 + 5 \times 6 = 4 + 30 = 34 \]

So, you should do **subtraction and addition** from left to right in Problem P, and **multiplication before addition** in Problem Q.","Applies BIDMAS in strict order (does not realize addition and subtraction, and multiplication and division, are of equal priority)"
429,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x+y \)
ConstructName: Use perimeter to write algebraic expressions
QuestionText: What is the perimeter of this rectangle? ![A rectangle. The length of a short side is labelled x, and the length of a long side is labelled y.]()",138,Thinks only labelled dimensions need to be included when calculating the perimeter
1747,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 10.5 \mathrm{~cm} \)
ConstructName: Solve length problems involving similar shapes where the missing length is the shorter one
QuestionText: Rectangle \( \mathrm{P} \) has been enlarged by a scale factor of \( 1.5 \) to give rectangle \( \mathrm{Q} \).

What length should replace the star? ![Two rectangles, the smaller labelled P and the larger labelled Q. Q has width 9cm and length 12cm. The length of P is marked with a star.]()",10.5 cm,Subtracted rather than divided by a scale factor
4335,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 \)
ConstructName: Calculate the square of a number
QuestionText: What is the value of \( 3^{2} \) ?",5,Adds the index to the number
3046,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \times 9 \)
ConstructName: Find the volume scale factor of similar shapes given the length scale factor
QuestionText: ![Two cuboids. Cuboid P has width 5cm, and cuboid Q has width 15cm.]() Shape P and Shape Q are similar.

What is the volume scale factor to get from Shape \( P \) to Shape \( Q \) ?",750,Does not understand that the volume of an enlarged shape is the volume of the original multiplied by the cube of the scale factor of the lengths.
1744,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 n<n+5 \)
ConstructName: Substitute positive non-integer values into expressions involving no powers or roots
QuestionText: Which of the following statements is true when \( n=1.5 \) ?",5n < n + 5,Mixes up greater than and less than symbols
196,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 15 \)
ConstructName: Carry out multiplication problems involving one negative integer
QuestionText: \( 3 \times(-5)= \)",15,"When multiplying with negative numbers, assumes any negative sign can be ignored"
744,"Instruction: Why is the given answer wrong under such circumstances?
answer: The odd numbers
ConstructName: Recognise cube numbers
QuestionText: \[
27,64,125, \ldots
\]

This is the \( 3^{\text {rd }}, 4^{\text {th }} \) and \( 5^{\text {th }} \) term from what sequence of numbers?",The odd numbers,Mixes up odd and even numbers
220,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{7} \)
ConstructName: Know that the probabilities of exhaustive events must sum to 1
QuestionText: The probability of an event occurring is \( \frac{2}{7} \).

What is the probability of the event not occurring?",\( \frac{5}{7} \),Thinks that probabilities of an event occurring or not occurring must be equal
3326,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( D=S T \)
ConstructName: Rearrange formulae to change the subject where the subject appears once and two steps are needed
QuestionText: The formula for finding the average speed is

\(
\text { speed }(S)=\frac{\text { distance }(D)}{\text { time }(T)}
\)

Which of the following are not correct?",\( D = S \times T \),Does not know how to simplify algebraic fractions
3230,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{4}{3} \)
ConstructName: Subtract proper fractions with different denominators which do not share a common factor
QuestionText: Work out: \( \frac{5}{8}-\frac{1}{5} \) Give your answer in the simplest form.",12,"When subtracting fractions, subtracts the numerators and denominators"
457,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{360}{40} \times 540 \)
ConstructName: Given the sector angle on a pie chart, calculate the frequency of a group
QuestionText: The pie chart shows the meal choices of guests at a wedding.

If there were \( 540 \) people at the wedding, which of the following would calculate how many people chose pork? ![A pie chart split into four parts, labelled with meal choices. The part for Beef is 150 degrees, Pork is 40 degrees and Other is 80 degrees. The angle for Vegetarian is labelled with a square right angle symbol.]()","The given answer is wrong under such circumstances because the provided formula \(\frac{360}{40} \times 540\) does not correctly represent the calculation needed to determine the number of people who chose pork.

To find the number of people who chose pork, you need to:

1. Determine the fraction of the total number of people that the pork sector represents.
2. Multiply this fraction by the total number of people at the wedding.

From the pie chart:
- Pork sector angle = 40 degrees.
- Total angle of a circle = 360 degrees.

First, find the fraction of the total that 40 degrees represents:
\[
\text{Fraction of people who chose pork} = \frac{40}{360} = \frac{1}{9}
\]

Next, multiply this fraction by the total number of people (540):
\[
\text{Number of people who chose pork} = \frac{1}{9} \times 540 = 60
\]

So, the correct answer should be 60 people, not \(\frac{360}{40} \times 540\).

The correct calculation is:
\[
\boxed{\frac{40}{360} \times 540 = 60}
\]",Believes a proportion of a whole is whole/part not part/whole
